"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/APE","ape",,"APE"
"http://publications.europa.eu/resource/authority/language/APG","apg",,"APG"
"http://publications.europa.eu/resource/authority/language/APH","aph",,"APH"
"http://publications.europa.eu/resource/authority/language/API","api",,"API"
"http://publications.europa.eu/resource/authority/language/APJ","apj",,"APJ"
"http://publications.europa.eu/resource/authority/language/APK","apk",,"APK"
"http://publications.europa.eu/resource/authority/language/APL","apl",,"APL"
"http://publications.europa.eu/resource/authority/language/APM","apm",,"APM"
"http://publications.europa.eu/resource/authority/language/APN","apn",,"APN"
"http://publications.europa.eu/resource/authority/language/APO","apo",,"APO"
"http://publications.europa.eu/resource/authority/language/APP","app",,"APP"
"http://publications.europa.eu/resource/authority/language/APQ","apq",,"APQ"
"http://publications.europa.eu/resource/authority/language/APR","apr",,"APR"
"http://publications.europa.eu/resource/authority/language/APS","aps",,"APS"
"http://publications.europa.eu/resource/authority/language/APT","apt",,"APT"
"http://publications.europa.eu/resource/authority/language/APU","apu",,"APU"
"http://publications.europa.eu/resource/authority/language/APV","apv",,"APV"
"http://publications.europa.eu/resource/authority/language/APW","apw",,"APW"
"http://publications.europa.eu/resource/authority/language/APX","apx",,"APX"
"http://publications.europa.eu/resource/authority/language/APY","apy",,"APY"
"http://publications.europa.eu/resource/authority/language/APZ","apz",,"APZ"
"http://publications.europa.eu/resource/authority/language/AQC","aqc",,"AQC"
"http://publications.europa.eu/resource/authority/language/AQG","aqg",,"AQG"
"http://publications.europa.eu/resource/authority/language/AQM","aqm",,"AQM"
"http://publications.europa.eu/resource/authority/language/AQN","aqn",,"AQN"
"http://publications.europa.eu/resource/authority/language/AQP","aqp",,"AQP"
"http://publications.europa.eu/resource/authority/language/AQR","aqr",,"AQR"
"http://publications.europa.eu/resource/authority/language/ARB","arb",,"ARB"
"http://publications.europa.eu/resource/authority/language/ARC","arc",,"ARC"
"http://publications.europa.eu/resource/authority/language/ARD","ard",,"ARD"
"http://publications.europa.eu/resource/authority/language/ARE","are",,"ARE"
"http://publications.europa.eu/resource/authority/language/ARG","an",,"ARG"
"http://publications.europa.eu/resource/authority/language/ARH","arh",,"ARH"
"http://publications.europa.eu/resource/authority/language/ARI","ari",,"ARI"
"http://publications.europa.eu/resource/authority/language/ARJ","arj",,"ARJ"
"http://publications.europa.eu/resource/authority/language/ARK","ark",,"ARK"
"http://publications.europa.eu/resource/authority/language/ARL","arl",,"ARL"
"http://publications.europa.eu/resource/authority/language/ARN","arn",,"ARN"
"http://publications.europa.eu/resource/authority/language/ARO","aro",,"ARO"
"http://publications.europa.eu/resource/authority/language/ARP","arp",,"ARP"
"http://publications.europa.eu/resource/authority/language/ARQ","arq",,"ARQ"
"http://publications.europa.eu/resource/authority/language/ARR","arr",,"ARR"
"http://publications.europa.eu/resource/authority/language/ARS","ars",,"ARS"
"http://publications.europa.eu/resource/authority/language/ART","art",,"ART"
"http://publications.europa.eu/resource/authority/language/ARU","aru",,"ARU"
"http://publications.europa.eu/resource/authority/language/ARV","arv",,"ARV"
"http://publications.europa.eu/resource/authority/language/ARW","arw",,"ARW"
"http://publications.europa.eu/resource/authority/language/ARX","arx",,"ARX"
"http://publications.europa.eu/resource/authority/language/ARY","ary",,"ARY"
"http://publications.europa.eu/resource/authority/language/ARZ","arz",,"ARZ"
"http://publications.europa.eu/resource/authority/language/ASA","asa",,"ASA"
"http://publications.europa.eu/resource/authority/language/ASB","asb",,"ASB"
"http://publications.europa.eu/resource/authority/language/ASC","asc",,"ASC"
"http://publications.europa.eu/resource/authority/language/ASD","asd",,"ASD"
"http://publications.europa.eu/resource/authority/language/ASE","ase",,"ASE"
"http://publications.europa.eu/resource/authority/language/ASF","asf",,"ASF"
"http://publications.europa.eu/resource/authority/language/ASG","asg",,"ASG"
"http://publications.europa.eu/resource/authority/language/ASH","ash",,"ASH"
"http://publications.europa.eu/resource/authority/language/ASI","asi",,"ASI"
"http://publications.europa.eu/resource/authority/language/ASJ","asj",,"ASJ"
"http://publications.europa.eu/resource/authority/language/ASK","ask",,"ASK"
"http://publications.europa.eu/resource/authority/language/ASL","asl",,"ASL"
"http://publications.europa.eu/resource/authority/language/ASM","as",,"ASM"
"http://publications.europa.eu/resource/authority/language/ASN","asn",,"ASN"
"http://publications.europa.eu/resource/authority/language/ASO","aso",,"ASO"
"http://publications.europa.eu/resource/authority/language/ASP","asp",,"ASP"
"http://publications.europa.eu/resource/authority/language/ASQ","asq",,"ASQ"
"http://publications.europa.eu/resource/authority/language/ASR","asr",,"ASR"
"http://publications.europa.eu/resource/authority/language/ASS","ass",,"ASS"
"http://publications.europa.eu/resource/authority/language/AST","ast",,"AST"
"http://publications.europa.eu/resource/authority/language/ASU","asu",,"ASU"
"http://publications.europa.eu/resource/authority/language/ASV","asv",,"ASV"
"http://publications.europa.eu/resource/authority/language/ASW","asw",,"ASW"
"http://publications.europa.eu/resource/authority/language/ASX","asx",,"ASX"
"http://publications.europa.eu/resource/authority/language/ASY","asy",,"ASY"
"http://publications.europa.eu/resource/authority/language/ASZ","asz",,"ASZ"
"http://publications.europa.eu/resource/authority/language/ATA","ata",,"ATA"
"http://publications.europa.eu/resource/authority/language/ATB","atb",,"ATB"
"http://publications.europa.eu/resource/authority/language/ATC","atc",,"ATC"
"http://publications.europa.eu/resource/authority/language/ATD","atd",,"ATD"
"http://publications.europa.eu/resource/authority/language/ATE","ate",,"ATE"
"http://publications.europa.eu/resource/authority/language/ATG","atg",,"ATG"
"http://publications.europa.eu/resource/authority/language/ATH","ath",,"ATH"
"http://publications.europa.eu/resource/authority/language/ATI","ati",,"ATI"
"http://publications.europa.eu/resource/authority/language/ATJ","atj",,"ATJ"
"http://publications.europa.eu/resource/authority/language/ATK","atk",,"ATK"
"http://publications.europa.eu/resource/authority/language/ATL","atl",,"ATL"
"http://publications.europa.eu/resource/authority/language/ATM","atm",,"ATM"
"http://publications.europa.eu/resource/authority/language/ATN","atn",,"ATN"
"http://publications.europa.eu/resource/authority/language/ATO","ato",,"ATO"
"http://publications.europa.eu/resource/authority/language/ATP","atp",,"ATP"
"http://publications.europa.eu/resource/authority/language/ATQ","atq",,"ATQ"
"http://publications.europa.eu/resource/authority/language/ATR","atr",,"ATR"
"http://publications.europa.eu/resource/authority/language/ATS","ats",,"ATS"
"http://publications.europa.eu/resource/authority/language/ATT","att",,"ATT"
"http://publications.europa.eu/resource/authority/language/ATU","atu",,"ATU"
"http://publications.europa.eu/resource/authority/language/ATV","atv",,"ATV"
"http://publications.europa.eu/resource/authority/language/ATW","atw",,"ATW"
"http://publications.europa.eu/resource/authority/language/ATX","atx",,"ATX"
"http://publications.europa.eu/resource/authority/language/ATY","aty",,"ATY"
"http://publications.europa.eu/resource/authority/language/ATZ","atz",,"ATZ"
"http://publications.europa.eu/resource/authority/language/AUA","aua",,"AUA"
"http://publications.europa.eu/resource/authority/language/AUB","aub",,"AUB"
"http://publications.europa.eu/resource/authority/language/AUC","auc",,"AUC"
"http://publications.europa.eu/resource/authority/language/AUD","aud",,"AUD"
"http://publications.europa.eu/resource/authority/language/AUE","aue",,"AUE"
"http://publications.europa.eu/resource/authority/language/AUG","aug",,"AUG"
"http://publications.europa.eu/resource/authority/language/AUH","auh",,"AUH"
"http://publications.europa.eu/resource/authority/language/AUI","aui",,"AUI"
"http://publications.europa.eu/resource/authority/language/AUJ","auj",,"AUJ"
"http://publications.europa.eu/resource/authority/language/AUK","auk",,"AUK"
"http://publications.europa.eu/resource/authority/language/AUL","aul",,"AUL"
"http://publications.europa.eu/resource/authority/language/AUM","aum",,"AUM"
"http://publications.europa.eu/resource/authority/language/AUN","aun",,"AUN"
"http://publications.europa.eu/resource/authority/language/AUO","auo",,"AUO"
"http://publications.europa.eu/resource/authority/language/AUP","aup",,"AUP"
"http://publications.europa.eu/resource/authority/language/AUQ","auq",,"AUQ"
"http://publications.europa.eu/resource/authority/language/AUR","aur",,"AUR"
"http://publications.europa.eu/resource/authority/language/AUS","aus",,"AUS"
"http://publications.europa.eu/resource/authority/language/AUT","aut",,"AUT"
"http://publications.europa.eu/resource/authority/language/AUU","auu",,"AUU"
"http://publications.europa.eu/resource/authority/language/AUW","auw",,"AUW"
"http://publications.europa.eu/resource/authority/language/AUX","aux",,"AUX"
"http://publications.europa.eu/resource/authority/language/AUY","auy",,"AUY"
"http://publications.europa.eu/resource/authority/language/AUZ","auz",,"AUZ"
"http://publications.europa.eu/resource/authority/language/AVA","av",,"AVA"
"http://publications.europa.eu/resource/authority/language/AVB","avb",,"AVB"
"http://publications.europa.eu/resource/authority/language/AVD","avd",,"AVD"
"http://publications.europa.eu/resource/authority/language/AVE","ae",,"AVE"
"http://publications.europa.eu/resource/authority/language/AVI","avi",,"AVI"
"http://publications.europa.eu/resource/authority/language/AVK","avk",,"AVK"
"http://publications.europa.eu/resource/authority/language/AVL","avl",,"AVL"
"http://publications.europa.eu/resource/authority/language/AVN","avn",,"AVN"
"http://publications.europa.eu/resource/authority/language/AVO","avo",,"AVO"
"http://publications.europa.eu/resource/authority/language/AVS","avs",,"AVS"
"http://publications.europa.eu/resource/authority/language/AVT","avt",,"AVT"
"http://publications.europa.eu/resource/authority/language/AVU","avu",,"AVU"
"http://publications.europa.eu/resource/authority/language/AVV","avv",,"AVV"
"http://publications.europa.eu/resource/authority/language/AWA","awa",,"AWA"
"http://publications.europa.eu/resource/authority/language/AWB","awb",,"AWB"
"http://publications.europa.eu/resource/authority/language/AWC","awc",,"AWC"
"http://publications.europa.eu/resource/authority/language/AWE","awe",,"AWE"
"http://publications.europa.eu/resource/authority/language/AWH","awh",,"AWH"
"http://publications.europa.eu/resource/authority/language/AWI","awi",,"AWI"
"http://publications.europa.eu/resource/authority/language/AWK","awk",,"AWK"
"http://publications.europa.eu/resource/authority/language/AWM","awm",,"AWM"
"http://publications.europa.eu/resource/authority/language/AWN","awn",,"AWN"
"http://publications.europa.eu/resource/authority/language/AWO","awo",,"AWO"
"http://publications.europa.eu/resource/authority/language/AWR","awr",,"AWR"
"http://publications.europa.eu/resource/authority/language/AWS","aws",,"AWS"
"http://publications.europa.eu/resource/authority/language/AWT","awt",,"AWT"
"http://publications.europa.eu/resource/authority/language/AWU","awu",,"AWU"
"http://publications.europa.eu/resource/authority/language/AWV","awv",,"AWV"
"http://publications.europa.eu/resource/authority/language/AWW","aww",,"AWW"
"http://publications.europa.eu/resource/authority/language/AWX","awx",,"AWX"
"http://publications.europa.eu/resource/authority/language/AWY","awy",,"AWY"
"http://publications.europa.eu/resource/authority/language/AXB","axb",,"AXB"
"http://publications.europa.eu/resource/authority/language/AXG","axg",,"AXG"
"http://publications.europa.eu/resource/authority/language/AXK","axk",,"AXK"
"http://publications.europa.eu/resource/authority/language/AXM","axm",,"AXM"
"http://publications.europa.eu/resource/authority/language/AXX","axx",,"AXX"
"http://publications.europa.eu/resource/authority/language/AYA","aya",,"AYA"
"http://publications.europa.eu/resource/authority/language/AYB","ayb",,"AYB"
"http://publications.europa.eu/resource/authority/language/AYC","ayc",,"AYC"
"http://publications.europa.eu/resource/authority/language/AYD","ayd",,"AYD"
"http://publications.europa.eu/resource/authority/language/AYE","aye",,"AYE"
"http://publications.europa.eu/resource/authority/language/AYG","ayg",,"AYG"
"http://publications.europa.eu/resource/authority/language/AYH","ayh",,"AYH"
"http://publications.europa.eu/resource/authority/language/AYI","ayi",,"AYI"
"http://publications.europa.eu/resource/authority/language/AYK","ayk",,"AYK"
"http://publications.europa.eu/resource/authority/language/AYL","ayl",,"AYL"
"http://publications.europa.eu/resource/authority/language/AYM","ay",,"AYM"
"http://publications.europa.eu/resource/authority/language/AYN","ayn",,"AYN"
"http://publications.europa.eu/resource/authority/language/AYO","ayo",,"AYO"
"http://publications.europa.eu/resource/authority/language/AYP","ayp",,"AYP"
"http://publications.europa.eu/resource/authority/language/AYQ","ayq",,"AYQ"
"http://publications.europa.eu/resource/authority/language/AYR","ayr",,"AYR"
